Time(longsecs),Time(UTC),Temperature(&deg;C),Sensor SOH Voltage 1(V),Sensor SOH Voltage 2(V),Sensor SOH Voltage 3(V),
1507529837,2017-10-09 06:17:17.584,2.5010101E1,-1.1904707E0,-1.1885357E0,-1.1988716E0,
1507529897,2017-10-09 06:18:17.584,2.523938E1,-1.1939516E0,-1.1927462E0,-1.2040234E0,
1507529957,2017-10-09 06:19:17.584,2.5218353E1,-1.1814489E0,-1.1777849E0,-1.184597E0,
1507530017,2017-10-09 06:20:17.584,2.5501282E1,-1.196722E0,-1.1918821E0,-1.199213E0,
1507530077,2017-10-09 06:21:17.584,2.5519135E1,-1.1996031E0,-1.1998596E0,-1.2070131E0,
1507530137,2017-10-09 06:22:17.584,2.5210968E1,-1.1962748E0,-1.19242E0,-1.2008324E0,
1507530197,2017-10-09 06:23:17.584,2.5128937E1,-1.1884899E0,-1.1827784E0,-1.1914663E0,
1507530257,2017-10-09 06:24:17.584,2.5175232E1,-1.1922731E0,-1.1876421E0,-1.2008514E0,
1507530317,2017-10-09 06:25:17.584,2.522467E1,-1.1849384E0,-1.1851511E0,-1.1900921E0,
1507530377,2017-10-09 06:26:17.584,2.5351929E1,-1.1818609E0,-1.1807632E0,-1.1907911E0,
1507530437,2017-10-09 06:27:17.584,2.5164703E1,-1.1919489E0,-1.1873407E0,-1.1965628E0,
1507530497,2017-10-09 06:28:17.584,2.5168915E1,-1.1949053E0,-1.1885414E0,-1.200944E0,
1507530557,2017-10-09 06:29:17.584,2.5206787E1,-1.1953678E0,-1.1857805E0,-1.2014303E0,
1507530617,2017-10-09 06:30:17.584,2.5525452E1,-1.1980267E0,-1.1955633E0,-1.210041E0,
1507530677,2017-10-09 06:31:17.584,2.5128937E1,-1.1884203E0,-1.1872778E0,-1.1978588E0,
1507530737,2017-10-09 06:32:17.584,2.5244629E1,-1.2015963E0,-1.1997004E0,-1.2060795E0,
1507530797,2017-10-09 06:33:17.584,2.5177338E1,-1.188406E0,-1.1829271E0,-1.1947403E0,
1507530857,2017-10-09 06:34:17.584,2.5336151E1,-1.2007809E0,-1.1962452E0,-1.2124052E0,
1507530917,2017-10-09 06:35:17.584,2.521939E1,-1.189333E0,-1.1818008E0,-1.2020969E0,
1507530977,2017-10-09 06:36:17.585,2.528357E1,-1.2010727E0,-1.191824E0,-1.2045851E0,
1507531037,2017-10-09 06:37:17.584,2.5237274E1,-1.2035961E0,-1.1970072E0,-1.2136211E0,
1507531097,2017-10-09 06:38:17.584,2.5315094E1,-1.2044392E0,-1.1979303E0,-1.2129612E0,
1507531157,2017-10-09 06:39:17.611,2.535086E1,-1.1917944E0,-1.1880894E0,-1.2081575E0,
1507531217,2017-10-09 06:40:17.585,2.5203613E1,-1.1843843E0,-1.1883163E0,-1.1947536E0,
1507531277,2017-10-09 06:41:17.584,2.5513885E1,-1.1962233E0,-1.1930418E0,-1.2043734E0,
1507531337,2017-10-09 06:42:17.584,2.5301422E1,-1.1844597E0,-1.182621E0,-1.1878347E0,
1507531397,2017-10-09 06:43:17.614,2.545288E1,-1.2459669E0,-1.2145433E0,-1.2112904E0,
1507531457,2017-10-09 06:44:17.586,2.5303528E1,-1.1974592E0,-1.1963778E0,-1.2048159E0,
1507531517,2017-10-09 06:45:17.584,2.5244629E1,-1.192235E0,-1.1884861E0,-1.1954975E0,
1507531577,2017-10-09 06:46:17.584,2.5284607E1,-1.1863565E0,-1.1793327E0,-1.1930876E0,
1507531637,2017-10-09 06:47:17.584,2.5252014E1,-1.1926241E0,-1.1880894E0,-1.2092342E0,
1507531697,2017-10-09 06:48:17.584,2.5264618E1,-1.1950588E0,-1.1906576E0,-1.2024784E0,
1507531757,2017-10-09 06:49:17.584,2.5530731E1,-1.1934156E0,-1.1889849E0,-1.195591E0,
1507531817,2017-10-09 06:50:17.611,2.5398193E1,-1.1892347E0,-1.186758E0,-1.1977568E0,
1507531877,2017-10-09 06:51:17.584,2.5464447E1,-1.2074528E0,-1.2040873E0,-1.2057991E0,
1507531937,2017-10-09 06:52:17.584,2.5422394E1,-1.1932535E0,-1.1876478E0,-1.2038631E0,
1507531997,2017-10-09 06:53:17.584,2.553598E1,-1.1950474E0,-1.1885395E0,-1.2008667E0,
1507532057,2017-10-09 06:54:17.584,2.5376099E1,-1.1963606E0,-1.1897726E0,-1.1976194E0,
1507532117,2017-10-09 06:55:17.584,2.5570679E1,-1.2059832E0,-1.2035828E0,-1.2147417E0,
1507532177,2017-10-09 06:56:17.584,2.545288E1,-1.1940165E0,-1.1911964E0,-1.2086134E0,
1507532237,2017-10-09 06:57:17.584,2.5309845E1,-1.2020054E0,-1.203124E0,-1.2077675E0,
1507532297,2017-10-09 06:58:17.584,2.5183624E1,-1.2080154E0,-1.2015333E0,-1.2172594E0,
1507532357,2017-10-09 06:59:17.584,2.5417114E1,-1.2058649E0,-1.2003708E0,-1.2091732E0,
1507532417,2017-10-09 07:00:17.584,2.549707E1,-1.200347E0,-1.198348E0,-1.209548E0,
1507532477,2017-10-09 07:01:17.584,2.5490753E1,-1.1984701E0,-1.1920347E0,-1.197689E0,
1507532537,2017-10-09 07:02:17.584,2.552652E1,-1.203906E0,-1.1944647E0,-1.2032394E0,
1507532597,2017-10-09 07:03:17.584,2.5457092E1,-1.200922E0,-1.1988335E0,-1.2092314E0,
1507532657,2017-10-09 07:04:17.584,2.5347717E1,-1.2001629E0,-1.1997299E0,-1.2069817E0,
1507532717,2017-10-09 07:05:17.584,2.5277252E1,-1.2044106E0,-1.200531E0,-1.208045E0,
1507532777,2017-10-09 07:06:17.584,2.5315094E1,-1.1882954E0,-1.1854334E0,-1.1942921E0,
1507532837,2017-10-09 07:07:17.584,2.5442383E1,-1.1889791E0,-1.190691E0,-1.1977654E0,
1507532897,2017-10-09 07:08:17.584,2.5337189E1,-1.1923199E0,-1.183711E0,-1.1954908E0,
1507532957,2017-10-09 07:09:17.584,2.5626434E1,-1.2038803E0,-1.198103E0,-1.2054005E0,
1507533017,2017-10-09 07:10:17.584,2.5323517E1,-1.1948175E0,-1.193039E0,-1.1980257E0,
1507533077,2017-10-09 07:11:17.584,2.5306702E1,-1.2052803E0,-1.200511E0,-1.2112417E0,
1507533137,2017-10-09 07:12:17.584,2.53414E1,-1.204483E0,-1.2114992E0,-1.2170982E0,
1507533197,2017-10-09 07:13:17.589,2.5295135E1,-1.1959047E0,-1.1981344E0,-1.205761E0,
1507533257,2017-10-09 07:14:17.585,2.5422394E1,-1.20191E0,-1.1971893E0,-1.2051582E0,
1507533317,2017-10-09 07:15:17.584,2.5531769E1,-1.1978083E0,-1.1986752E0,-1.205142E0,
1507533377,2017-10-09 07:16:17.584,2.5407654E1,-1.19872E0,-1.1943636E0,-1.2007723E0,
1507533437,2017-10-09 07:17:17.584,2.5344543E1,-1.1964359E0,-1.1997938E0,-1.2060165E0,
1507533497,2017-10-09 07:18:17.584,2.540451E1,-1.1961012E0,-1.1951742E0,-1.1985054E0,
1507533557,2017-10-09 07:19:17.584,2.5300385E1,-1.1893139E0,-1.1839142E0,-1.1925745E0,
1507533617,2017-10-09 07:20:17.584,2.527304E1,-1.1976929E0,-1.1945648E0,-1.2089806E0,
1507533677,2017-10-09 07:21:17.584,2.5420288E1,-1.1888466E0,-1.1850348E0,-1.1929655E0,
1507533737,2017-10-09 07:22:17.584,2.5456055E1,-1.1962776E0,-1.1997633E0,-1.2097101E0,
1507533797,2017-10-09 07:23:17.584,2.5108948E1,-1.2024403E0,-1.1939793E0,-1.2033062E0,
1507533857,2017-10-09 07:24:17.584,2.515207E1,-1.1896887E0,-1.1890697E0,-1.1972027E0,
1507533917,2017-10-09 07:25:17.584,2.5366638E1,-1.1969919E0,-1.1921654E0,-1.2040586E0,
1507533977,2017-10-09 07:26:17.584,2.5243591E1,-1.1941633E0,-1.1873722E0,-1.1943932E0,
1507534037,2017-10-09 07:27:17.584,2.5238342E1,-1.1994047E0,-1.1933718E0,-1.2027874E0,
1507534097,2017-10-09 07:28:17.584,2.5608551E1,-1.1910992E0,-1.1932459E0,-1.2038383E0,
1507534157,2017-10-09 07:29:17.584,2.5324585E1,-1.1887064E0,-1.1894197E0,-1.1999464E0,
1507534217,2017-10-09 07:30:17.584,2.5232025E1,-1.1990032E0,-1.196765E0,-1.2052317E0,
1507534277,2017-10-09 07:31:17.584,2.5553864E1,-1.2020216E0,-1.1927824E0,-1.2008343E0,
1507534337,2017-10-09 07:32:17.584,2.5396088E1,-1.191987E0,-1.1794081E0,-1.1935425E0,
1507534397,2017-10-09 07:33:17.584,2.552652E1,-1.1907978E0,-1.1924992E0,-1.2060385E0,
1507534457,2017-10-09 07:34:17.584,2.5405548E1,-1.19242E0,-1.1884499E0,-1.1971836E0,
1507534517,2017-10-09 07:35:17.584,2.527829E1,-1.193141E0,-1.1893368E0,-1.1974888E0,
1507534577,2017-10-09 07:36:17.609,2.5437103E1,-1.2084742E0,-1.2068119E0,-1.2151022E0,
1507534637,2017-10-09 07:37:17.584,2.5451843E1,-1.2013931E0,-1.2011633E0,-1.2070026E0,
1507534697,2017-10-09 07:38:17.584,2.5418182E1,-1.2151346E0,-1.2102251E0,-1.2169495E0,
1507534757,2017-10-09 07:39:17.584,2.5551758E1,-1.1988993E0,-1.1935501E0,-1.2055702E0,
1507534817,2017-10-09 07:40:17.584,2.5323517E1,-1.2132511E0,-1.2108221E0,-1.2209997E0,
1507534877,2017-10-09 07:41:17.585,2.5508636E1,-1.198307E0,-1.1895857E0,-1.2018938E0,
1507534937,2017-10-09 07:42:17.584,2.5286713E1,-1.1966476E0,-1.189558E0,-1.2018099E0,
1507534997,2017-10-09 07:43:17.584,2.5519135E1,-1.185235E0,-1.1854506E0,-1.1964712E0,
1507535057,2017-10-09 07:44:17.584,2.5366638E1,-1.2006407E0,-1.196312E0,-1.2084694E0,
1507535117,2017-10-09 07:45:17.584,2.541922E1,-1.1901617E0,-1.1847239E0,-1.1953726E0,
1507535177,2017-10-09 07:46:17.584,2.5457092E1,-1.2080116E0,-1.2062674E0,-1.2143335E0,
1507535237,2017-10-09 07:47:17.584,2.5602234E1,-1.0983505E0,-1.0969315E0,-1.103817E0,
1507535297,2017-10-09 07:48:17.584,2.570111E1,-1.2068224E0,-1.2022667E0,-1.2130079E0,
1507535357,2017-10-09 07:49:17.584,2.5528625E1,-1.1900616E0,-1.1864443E0,-1.20467E0,
1507535417,2017-10-09 07:50:17.584,2.5537018E1,-1.1990442E0,-1.194088E0,-1.2037439E0,
1507535477,2017-10-09 07:51:17.609,2.5364532E1,-1.198246E0,-1.1962976E0,-1.2064781E0,
1507535537,2017-10-09 07:52:17.584,2.5343506E1,-1.1851559E0,-1.1810799E0,-1.1915331E0,
1507535597,2017-10-09 07:53:17.584,2.5305634E1,-1.2006903E0,-1.1967382E0,-1.2050724E0,
1507535657,2017-10-09 07:54:17.584,2.5726349E1,-1.2088699E0,-1.2065248E0,-1.2130232E0,
1507535717,2017-10-09 07:55:17.584,2.5449738E1,-1.2126694E0,-1.2084217E0,-1.2187786E0,
1507535777,2017-10-09 07:56:17.584,2.5677979E1,-1.2068977E0,-1.206233E0,-1.2132988E0,
1507535837,2017-10-09 07:57:17.584,2.5608551E1,-1.2070646E0,-1.2001352E0,-1.2099876E0,
1507535897,2017-10-09 07:58:17.587,2.5286713E1,-1.2033663E0,-1.1991081E0,-1.2087965E0,
1507535957,2017-10-09 07:59:17.584,2.5480225E1,-1.1983643E0,-1.196702E0,-1.2066631E0,
1507536017,2017-10-09 08:00:17.584,2.5232025E1,-1.2039795E0,-1.1962671E0,-1.2043324E0,
1507536077,2017-10-09 08:01:17.584,2.533194E1,-1.2073479E0,-1.2038336E0,-1.2129917E0,
1507536137,2017-10-09 08:02:17.584,2.5673767E1,-1.2030468E0,-1.1941442E0,-1.203721E0,
1507536197,2017-10-09 08:03:17.584,2.5410828E1,-1.1992292E0,-1.1894102E0,-1.2028866E0,
1507536257,2017-10-09 08:04:17.584,2.5480225E1,-1.2056198E0,-1.1983471E0,-1.207118E0,
1507536317,2017-10-09 08:05:17.584,2.5493896E1,-1.2030907E0,-1.1933575E0,-1.2110081E0,
1507536377,2017-10-09 08:06:17.584,2.5416077E1,-1.1845179E0,-1.179184E0,-1.1932344E0,
1507536437,2017-10-09 08:07:17.584,2.555069E1,-1.2033796E0,-1.1987944E0,-1.2067137E0,
1507536497,2017-10-09 08:08:17.584,2.5391876E1,-1.1921225E0,-1.1884365E0,-1.2004051E0,
1507536557,2017-10-09 08:09:17.584,2.5531769E1,-1.2070589E0,-1.2036514E0,-1.210844E0,
1507536617,2017-10-09 08:10:17.584,2.5421326E1,-1.2025642E0,-1.2014122E0,-1.2053537E0,
1507536677,2017-10-09 08:11:17.584,2.5483398E1,-1.2028484E0,-1.1969233E0,-1.2047968E0,
1507536737,2017-10-09 08:12:17.584,2.5372955E1,-1.1918821E0,-1.1893034E0,-1.1985273E0,
1507536797,2017-10-09 08:13:17.584,2.5420288E1,-1.1916399E0,-1.1818256E0,-1.195221E0,
1507536857,2017-10-09 08:14:17.584,2.5372955E1,-1.2077188E0,-1.204711E0,-1.2151289E0,
1507536917,2017-10-09 08:15:17.587,2.5318268E1,-1.2089424E0,-1.2049427E0,-1.2145433E0,
1507536977,2017-10-09 08:16:17.584,2.5408722E1,-1.2033987E0,-1.2004585E0,-1.2061472E0,
1507537037,2017-10-09 08:17:17.584,2.54245E1,-1.1919136E0,-1.1881466E0,-1.1941843E0,
1507537097,2017-10-09 08:18:17.584,2.5641144E1,-1.1929226E0,-1.1894855E0,-1.1985188E0,
1507537157,2017-10-09 08:19:17.584,2.5321411E1,-1.1964903E0,-1.1920481E0,-1.1994123E0,
1507537217,2017-10-09 08:20:17.584,2.5469727E1,-1.1967306E0,-1.1936836E0,-1.2064753E0,
1507537277,2017-10-09 08:21:17.584,2.5379272E1,-1.1980658E0,-1.1978855E0,-1.2049952E0,
1507537337,2017-10-09 08:22:17.584,2.5527557E1,-1.1991987E0,-1.1898623E0,-1.2029171E0,
1507537397,2017-10-09 08:23:17.584,2.5295135E1,-1.2126637E0,-1.2082376E0,-1.2160273E0,
1507537457,2017-10-09 08:24:17.584,2.5355072E1,-1.1945219E0,-1.1901102E0,-1.196454E0,
1507537517,2017-10-09 08:25:17.584,2.5393982E1,-1.2104559E0,-1.2055511E0,-1.2151289E0,
1507537577,2017-10-09 08:26:17.584,2.5654816E1,-1.188632E0,-1.1825857E0,-1.1917725E0,
1507537637,2017-10-09 08:27:17.584,2.5151031E1,-1.1999359E0,-1.1955767E0,-1.1981201E0,
1507537697,2017-10-09 08:28:17.584,2.5384521E1,-1.2003155E0,-1.1963139E0,-1.202815E0,
1507537757,2017-10-09 08:29:17.584,2.5507568E1,-1.1924744E0,-1.1889572E0,-1.200674E0,
1507537817,2017-10-09 08:30:17.584,2.5493896E1,-1.2068939E0,-1.2106352E0,-1.2150059E0,
1507537877,2017-10-09 08:31:17.584,2.5578033E1,-1.2040949E0,-1.2026558E0,-1.2101269E0,
1507537937,2017-10-09 08:32:17.584,2.5299316E1,-1.197753E0,-1.1928358E0,-1.2015686E0,
1507537997,2017-10-09 08:33:17.585,2.5486542E1,-1.2056026E0,-1.2032099E0,-1.2144947E0,
1507538057,2017-10-09 08:34:17.586,2.5454987E1,-1.1944494E0,-1.1861019E0,-1.1981306E0,
1507538117,2017-10-09 08:35:17.584,2.5373993E1,-1.2037888E0,-1.2035084E0,-1.2079887E0,
1507538177,2017-10-09 08:36:17.584,2.5591705E1,-1.1881361E0,-1.1820107E0,-1.195898E0,
1507538237,2017-10-09 08:37:17.584,2.5669556E1,-1.1927462E0,-1.1851692E0,-1.1967545E0,
1507538297,2017-10-09 08:38:17.584,2.5319305E1,-1.208312E0,-1.2042818E0,-1.21276E0,
1507538357,2017-10-09 08:39:17.587,2.5216248E1,-1.2009602E0,-1.1949434E0,-1.2050266E0,
1507538417,2017-10-09 08:40:17.584,2.5426605E1,-1.1959896E0,-1.1908083E0,-1.2004423E0,
1507538477,2017-10-09 08:41:17.584,2.5271973E1,-1.204421E0,-1.196619E0,-1.2041168E0,
1507538537,2017-10-09 08:42:17.585,2.5436066E1,-1.1815605E0,-1.1843328E0,-1.1937847E0,
1507538597,2017-10-09 08:43:17.587,2.5476013E1,-1.2057028E0,-1.1972809E0,-1.2059555E0,
1507538657,2017-10-09 08:44:17.584,2.5473938E1,-1.188899E0,-1.1851768E0,-1.1927919E0,
1507538717,2017-10-09 08:45:17.584,2.5335083E1,-1.1959505E0,-1.1922045E0,-1.2037888E0,
1507538777,2017-10-09 08:46:17.584,2.5485504E1,-1.1960087E0,-1.1923513E0,-1.2004461E0,
1507538837,2017-10-09 08:47:17.584,2.5390839E1,-1.1875534E0,-1.1855335E0,-1.195116E0,
1507538897,2017-10-09 08:48:17.584,2.5393982E1,-1.207097E0,-1.2014561E0,-1.2091703E0,
1507538957,2017-10-09 08:49:17.584,2.5308807E1,-1.2054462E0,-1.206234E0,-1.2097406E0,
1507539017,2017-10-09 08:50:17.584,2.5518097E1,-1.1953535E0,-1.1927395E0,-1.2004929E0,
1507539077,2017-10-09 08:51:17.584,2.5386627E1,-1.200635E0,-1.1953964E0,-1.2010612E0,
1507539137,2017-10-09 08:52:17.606,2.5373993E1,-1.202755E0,-1.1996098E0,-1.2072163E0,
1507539197,2017-10-09 08:53:17.584,2.5375061E1,-1.1844616E0,-1.1822386E0,-1.1911774E0,
1507539257,2017-10-09 08:54:17.584,2.5479187E1,-1.1911964E0,-1.1903E0,-1.1994934E0,
1507539317,2017-10-09 08:55:17.584,2.5508636E1,-1.1997347E0,-1.1946383E0,-1.2030191E0,
1507539377,2017-10-09 08:56:17.609,2.5366638E1,-1.1907568E0,-1.1833515E0,-1.197072E0,
1507539437,2017-10-09 08:57:17.584,2.5434998E1,-1.2027607E0,-1.1938009E0,-1.205019E0,
1507539497,2017-10-09 08:58:17.584,2.537085E1,-1.1932802E0,-1.1903906E0,-1.2020636E0,
1507539557,2017-10-09 08:59:17.584,2.5351929E1,-1.1943598E0,-1.193263E0,-1.2006407E0,
1507539617,2017-10-09 09:00:17.584,2.5474976E1,-1.2009706E0,-1.1943073E0,-1.2031708E0,
1507539677,2017-10-09 09:01:17.584,2.5179443E1,-1.2037754E0,-1.197629E0,-1.2057104E0,
1507539737,2017-10-09 09:02:17.587,2.5465515E1,-1.1985912E0,-1.1943483E0,-1.1978426E0,
1507539797,2017-10-09 09:03:17.584,2.5461304E1,-1.1939363E0,-1.1889877E0,-1.1950731E0,
1507539857,2017-10-09 09:04:17.584,2.5392944E1,-1.2006512E0,-1.191886E0,-1.2004757E0,
1507539917,2017-10-09 09:05:17.584,2.5447632E1,-1.1959753E0,-1.1869783E0,-1.2002974E0,
1507539977,2017-10-09 09:06:17.584,2.5436066E1,-1.2024822E0,-1.1977291E0,-1.2076683E0,
1507540037,2017-10-09 09:07:17.584,2.5387665E1,-1.1962395E0,-1.1916981E0,-1.2009125E0,
1507540097,2017-10-09 09:08:17.584,2.5390839E1,-1.1862574E0,-1.1850348E0,-1.1955194E0,
1507540157,2017-10-09 09:09:17.584,2.5451843E1,-1.203167E0,-1.199688E0,-1.2089415E0,
1507540217,2017-10-09 09:10:17.587,2.5319305E1,-1.1841908E0,-1.184226E0,-1.1886101E0,
1507540277,2017-10-09 09:11:17.584,2.515207E1,-1.1857615E0,-1.1852703E0,-1.1916742E0,
1507540337,2017-10-09 09:12:17.584,2.5505463E1,-1.1980677E0,-1.192133E0,-1.2000666E0,
1507540397,2017-10-09 09:13:17.584,2.5344543E1,-1.1629782E0,-1.158186E0,-1.1657734E0,
1507540457,2017-10-09 09:14:17.584,2.5180481E1,-1.2039242E0,-1.2034512E0,-1.2131262E0,
1507540517,2017-10-09 09:15:17.584,2.5416077E1,-1.1932354E0,-1.1866951E0,-1.1977253E0,
1507540577,2017-10-09 09:16:17.584,2.5344543E1,-1.1882658E0,-1.1813936E0,-1.189683E0,
1507540637,2017-10-09 09:17:17.584,2.5235168E1,-1.1999912E0,-1.1945438E0,-1.2051582E0,
1507540697,2017-10-09 09:18:17.584,2.5457092E1,-1.1972332E0,-1.1937952E0,-1.2019987E0,
1507540757,2017-10-09 09:19:17.584,2.546762E1,-1.1965065E0,-1.1914473E0,-1.1985874E0,
1507540817,2017-10-09 09:20:17.584,2.5304596E1,-1.1996584E0,-1.1968536E0,-1.207552E0,
1507540877,2017-10-09 09:21:17.584,2.564746E1,-1.2048464E0,-1.2015553E0,-1.2083235E0,
1507540937,2017-10-09 09:22:17.584,2.54003E1,-1.1995897E0,-1.1960316E0,-1.2027187E0,
1507540997,2017-10-09 09:23:17.584,2.5321411E1,-1.1834517E0,-1.1761332E0,-1.184742E0,
1507541057,2017-10-09 09:24:17.584,2.5403442E1,-1.184267E0,-1.1823215E0,-1.1914577E0,
1507541117,2017-10-09 09:25:17.606,2.5372955E1,-1.1908855E0,-1.1904297E0,-1.1951971E0,
1507541177,2017-10-09 09:26:17.586,2.5363495E1,-1.197156E0,-1.1918583E0,-1.2029991E0,
1507541237,2017-10-09 09:27:17.585,2.5264618E1,-1.2015905E0,-1.2015905E0,-1.2112846E0,
1507541297,2017-10-09 09:28:17.584,2.5569641E1,-1.1958122E0,-1.1919441E0,-1.2034588E0,
1507541357,2017-10-09 09:29:17.584,2.5212036E1,-1.1991291E0,-1.1913357E0,-1.2033777E0,
1507541417,2017-10-09 09:30:17.584,2.5182587E1,-1.1904125E0,-1.1795406E0,-1.1901217E0,
1507541477,2017-10-09 09:31:17.584,2.556543E1,-1.1929226E0,-1.1891556E0,-1.1959791E0,
1507541537,2017-10-09 09:32:17.584,2.5162598E1,-1.1869221E0,-1.1837091E0,-1.190711E0,
1507541597,2017-10-09 09:33:17.584,2.5477081E1,-1.1485853E0,-1.1454506E0,-1.1533461E0,
1507541657,2017-10-09 09:34:17.584,2.5513885E1,-1.1967182E0,-1.1930666E0,-1.1997576E0,
1507541717,2017-10-09 09:35:17.584,2.5476013E1,-1.195632E0,-1.1900082E0,-1.1967363E0,
1507541777,2017-10-09 09:36:17.584,2.5430786E1,-1.2068415E0,-1.2017899E0,-1.2100754E0,
1507541837,2017-10-09 09:37:17.584,2.5641144E1,-1.1920862E0,-1.1901989E0,-1.1945715E0,
1507541897,2017-10-09 09:38:17.584,2.5426605E1,-1.1921082E0,-1.1871538E0,-1.2002611E0,
1507541957,2017-10-09 09:39:17.584,2.5376099E1,-1.1956987E0,-1.192769E0,-1.1953325E0,
1507542017,2017-10-09 09:40:17.584,2.5672699E1,-1.2047672E0,-1.2025785E0,-1.2113914E0,
1507542077,2017-10-09 09:41:17.584,2.5271973E1,-1.1861668E0,-1.1793022E0,-1.1885881E0,
1507542137,2017-10-09 09:42:17.584,2.538559E1,-1.2061367E0,-1.2013159E0,-1.211031E0,
1507542197,2017-10-09 09:43:17.585,2.5465515E1,-1.1909361E0,-1.1876612E0,-1.196702E0,
1507542257,2017-10-09 09:44:17.584,2.5382416E1,-1.1969233E0,-1.1944952E0,-1.2054873E0,
1507542317,2017-10-09 09:45:17.584,2.5194153E1,-1.202404E0,-1.1968908E0,-1.2066107E0,
1507542377,2017-10-09 09:46:17.585,2.5297241E1,-1.1940823E0,-1.1961346E0,-1.2008514E0,
1507542437,2017-10-09 09:47:17.584,2.5445526E1,-1.2037649E0,-1.2004728E0,-1.2082434E0,
1507542497,2017-10-09 09:48:17.584,2.5383484E1,-1.2014217E0,-1.1918135E0,-1.2058764E0,
1507542557,2017-10-09 09:49:17.584,2.5441315E1,-1.1946611E0,-1.1938782E0,-1.2035313E0,
1507542617,2017-10-09 09:50:17.584,2.5457092E1,-1.2072353E0,-1.2018118E0,-1.2110338E0,
1507542677,2017-10-09 09:51:17.584,2.5173126E1,-1.1872311E0,-1.1862688E0,-1.1926031E0,
1507542737,2017-10-09 09:52:17.584,2.5508636E1,-1.1861744E0,-1.1842031E0,-1.193182E0,
1507542797,2017-10-09 09:53:17.584,2.545288E1,-1.1979885E0,-1.1908922E0,-1.2051611E0,
1507542857,2017-10-09 09:54:17.589,2.5203613E1,-1.1926584E0,-1.1853046E0,-1.2015305E0,
1507542917,2017-10-09 09:55:17.584,2.5343506E1,-1.2082586E0,-1.2062616E0,-1.2120466E0,
1507542977,2017-10-09 09:56:17.584,2.5164703E1,-1.2046022E0,-1.1980457E0,-1.2062826E0,
1507543037,2017-10-09 09:57:17.584,2.5154175E1,-1.2018805E0,-1.1939726E0,-1.2018414E0,
1507543097,2017-10-09 09:58:17.584,2.5277252E1,-1.2012625E0,-1.2017069E0,-1.2079124E0,
1507543157,2017-10-09 09:59:17.584,2.5425537E1,-1.2045565E0,-1.2008228E0,-1.2104387E0,
1507543217,2017-10-09 10:00:17.584,2.5384521E1,-1.1992512E0,-1.1967735E0,-1.2065592E0,
1507543277,2017-10-09 10:01:17.584,2.534665E1,-1.1958857E0,-1.1921358E0,-1.202755E0,
1507543337,2017-10-09 10:02:17.584,2.5298279E1,-1.1977816E0,-1.1892681E0,-1.2033234E0,
1507543397,2017-10-09 10:03:17.584,2.5316162E1,-1.1996279E0,-1.1953373E0,-1.2050085E0,
1507543457,2017-10-09 10:04:17.584,2.5379272E1,-1.187316E0,-1.1818581E0,-1.1932249E0,
1507543517,2017-10-09 10:05:17.584,2.5337189E1,-1.194644E0,-1.1937933E0,-1.204833E0,
1507543577,2017-10-09 10:06:17.584,2.5375061E1,-1.2090635E0,-1.2044058E0,-1.2087002E0,
1507543637,2017-10-09 10:07:17.584,2.527304E1,-1.2039967E0,-1.2027416E0,-1.2113914E0,
1507543697,2017-10-09 10:08:17.584,2.532669E1,-1.1860867E0,-1.1832161E0,-1.1922817E0,
1507543757,2017-10-09 10:09:17.584,2.5207825E1,-1.192585E0,-1.1892748E0,-1.2033167E0,
1507543817,2017-10-09 10:10:17.584,2.5499176E1,-1.1997738E0,-1.1949034E0,-1.2026558E0,
1507543877,2017-10-09 10:11:17.584,2.5203613E1,-1.1968241E0,-1.1931257E0,-1.2034044E0,
1507543937,2017-10-09 10:12:17.589,2.5242523E1,-1.1975899E0,-1.1930008E0,-1.2063246E0,
1507543997,2017-10-09 10:13:17.584,2.5481293E1,-1.195384E0,-1.1899309E0,-1.2043066E0,
1507544057,2017-10-09 10:14:17.584,2.535086E1,-1.1990328E0,-1.1906662E0,-1.1988554E0,
1507544117,2017-10-09 10:15:17.584,2.5212036E1,-1.211812E0,-1.2037897E0,-1.2153082E0,
1507544177,2017-10-09 10:16:17.584,2.5334045E1,-1.187727E0,-1.1811953E0,-1.1948862E0,
1507544237,2017-10-09 10:17:17.585,2.5284607E1,-1.1903105E0,-1.1904125E0,-1.197566E0,
1507544297,2017-10-09 10:18:17.587,2.5473938E1,-1.1922827E0,-1.1883917E0,-1.1941614E0,
1507544357,2017-10-09 10:19:17.610,2.539505E1,-1.1907463E0,-1.1832781E0,-1.1927652E0,
1507544417,2017-10-09 10:20:17.584,2.5244629E1,-1.1853123E0,-1.182066E0,-1.1912603E0,
1507544477,2017-10-09 10:21:17.584,2.538031E1,-1.188242E0,-1.1835518E0,-1.1926184E0,
1507544537,2017-10-09 10:22:17.584,2.5266724E1,-1.1956158E0,-1.1897058E0,-1.19802E0,
1507544597,2017-10-09 10:23:17.584,2.5323517E1,-1.1987171E0,-1.1988678E0,-1.2034092E0,
1507544657,2017-10-09 10:24:17.584,2.5131042E1,-1.1985636E0,-1.1939554E0,-1.2037287E0,
1507544717,2017-10-09 10:25:17.587,2.5335083E1,-1.1883297E0,-1.1842556E0,-1.1952934E0,
1507544777,2017-10-09 10:26:17.584,2.5306702E1,-1.1840172E0,-1.1832132E0,-1.1895294E0,
1507544837,2017-10-09 10:27:17.584,2.5291962E1,-1.1878595E0,-1.1821632E0,-1.1924973E0,
